Algorithm,Dataset,Time_Elapsed,Best_Value,Round
mf,dag121037_MEDIUM_0,0.0,-inf,
mf,dag121037_MEDIUM_0,76.62629079818726,103394.97230000107,1.0
mf,dag121037_MEDIUM_0,147.58002734184265,299879.16039999685,2.0
mf,dag121037_MEDIUM_0,213.9216685295105,299879.16039999685,
mf,dag121037_MEDIUM_0,286.3167073726654,299879.16039999685,
mf,dag121037_MEDIUM_0,357.8652822971344,299879.16039999685,
mf,dag121037_MEDIUM_0,427.87356328964233,299879.16039999685,
mf,dag121037_MEDIUM_0,496.4013373851776,299879.16039999685,
mf,dag121037_MEDIUM_0,566.1168184280396,299879.16039999685,
mf,dag121037_MEDIUM_0,634.5013089179993,299879.16039999685,
mf,dag121037_MEDIUM_0,704.662038564682,299879.16039999685,
mf,dag121037_MEDIUM_0,772.5225393772125,299879.16039999685,
mf,dag121037_MEDIUM_0,842.0615000724792,299879.16039999685,
mf,dag121037_MEDIUM_0,907.0759806632996,299879.16039999685,
mf,dag121037_MEDIUM_0,972.9138612747192,299879.16039999685,
mf,dag121037_MEDIUM_0,1041.7781174182892,299879.16039999685,
